Item ID,GUID,Name,Number,Imported ID,Base Price,Created Date,Archived,Modifier
400000000877600104,42ea20df-9d29-42b6-b100-ee9b8770666f,Size,400000000877600105,,0.00,4/8/2019,No,No
400000000829445574,43233bf7-6c7d-4ec3-b879-b360e4828062,Size,400000000829445575,,0.00,4/3/2019,No,No
400000002001348553,435ce293-6bb7-4fed-bf82-713996ac9836,Size,400000002001348554,,0.00,8/2/2019,No,No
400000003973350824,43bb45e5-846a-434a-a350-d9f74c8b334e,Size,400000003973350825,,0.00,2/3/2020,No,No
400000002036196329,43f382fd-b3d4-47e4-ad11-982d116c29ff,Size,400000002036196330,,0.00,8/5/2019,No,No
400000000124851931,4440cb69-b172-4e17-938c-84e708e820e1,Bolzano Options,400000000124851932,,0.00,11/20/2018,No,No
400000004513137820,447d60f8-624f-4519-9859-d20cacee7613,Size,400000004513137821,,0.00,3/9/2020,No,No
400000001473884863,4551c57a-4404-4850-8cae-273b353d1a04,Size,400000001473884864,,0.00,6/12/2019,No,No
400000000418298608,46621b01-5d24-487c-8281-6ecfd0f7161d,Size,400000000418298609,,0.00,2/4/2019,No,No
400000002397871797,46638989-ab7a-4a54-897c-96ee33eac21a,Size,400000002397871798,,0.00,9/9/2019,No,No
400000002839698261,46a9fb28-4aaf-4d98-9e73-b7ec2d3d9088,Size,400000002839698262,,0.00,10/22/2019,No,No
400000000892115982,47025963-ff0e-4dc5-bbd0-340e13ccc422,Size,400000000892115983,,0.00,4/10/2019,Yes,No
400000001738907582,4739978b-179d-43cf-9ec0-b90e328dd438,Size,400000001738907583,,0.00,7/8/2019,No,No
400000002839691131,488a806e-7c80-47b0-8a00-0fc23972ab28,Size,400000002839691132,,0.00,10/22/2019,No,No
400000000124955922,493903e2-d625-401b-9fa1-f8c14a4d7f22,Cannelloni “Fatti In Casa” Options,400000000124955923,,0.00,11/20/2018,No,No
400000009327168199,498ee798-b4ab-44ee-979d-615081796a47,Choose 3,400000009327169050,,0.00,2/12/2021,No,No
400000000267911658,4a5b6f7c-276a-44f1-9684-8e66d8e85e0b,On Focaccia,400000000267911659,,0.00,1/3/2019,No,No
400000000270415012,4ab19efd-dfb5-4c63-b6f5-6c3c64c699f1,Size,400000000270415013,,0.00,1/3/2019,No,No
400000004396945186,4abeb4f0-1ec5-4bd9-a6f4-36d26e0cc442,Size,400000004396945187,,0.00,3/2/2020,No,No
400000002683251080,4ad37d44-70e0-44a7-abe1-c87110962b89,Size,400000002683251081,,0.00,10/7/2019,No,No
400000001121747512,4afa5a6b-3af6-447e-a3bc-01ea9a81f5ac,Size,400000001121747513,,0.00,5/6/2019,No,No
400000000385560014,4b6410f9-1c77-4da3-9822-405530ce6bcf,Size,400000000385560015,,0.00,1/29/2019,No,No
400000000906098566,4be7f8a9-010b-491d-8139-46f973c8da9a,Size,400000000906098567,,0.00,4/12/2019,Yes,No
400000004460392611,4bfc2901-945e-4410-9559-6d1a0edbd693,Size,400000004460392612,,0.00,3/6/2020,No,No
400000000603250843,4c054e4b-63bf-4232-ac70-fb638d7e205c,Size,400000000603250844,,0.00,3/6/2019,Yes,No
400000002973764164,4c458e4b-8eea-4649-a3ab-ae2fba08449d,Size,400000002973764165,,0.00,11/4/2019,No,No
400000003250841724,4d430dfa-52fe-468c-98da-6be870d06f15,Size,400000003250841725,,0.00,12/2/2019,No,No
400000000415102805,4d705dee-d611-42c5-8cc0-00ff46adb091,Size,400000000415102806,,0.00,2/4/2019,No,No
400000002973789671,4da35c3f-6b31-441c-a5e9-35ab49107a54,Size,400000002973789672,,0.00,11/4/2019,No,No
400000002330251592,4ed3c30c-9235-48b5-97b0-a4ecdd5fb766,Size,400000002330251593,,0.00,9/2/2019,No,No
400000008345257584,4eeabb68-2145-4c17-a59a-3e1e285fa620,Ginger carrot cake bite,400000008345257585,,0.00,12/9/2020,No,No
400000005139625159,4f074e29-c533-4cfc-aae6-585853ed0a49,Tiramisu,400000005139625160,,0.00,5/24/2020,No,No
400000000124871684,4f807fc2-cb22-4c9e-b432-2f674950bebc,Caprese Salad Options,400000000124871685,,0.00,11/20/2018,No,No
400000000124884373,4fc3e03f-cc7a-408d-a99b-30f49c629043,Tonno Salad Options,400000000124884374,,0.00,11/20/2018,No,No
400000001020436823,4fef58f2-71a1-4e6d-a7e6-68191d437add,Size,400000001020436824,,0.00,4/25/2019,Yes,No
400000002839648634,5006442e-b6cd-4058-a64a-378353f4e696,Size,400000002839648635,,0.00,10/22/2019,No,No
400000000267911652,5102b23a-8996-4cfd-9fc8-c33c56e6ee6f,No Cheese,400000000267911653,,0.00,1/3/2019,No,No
400000002128388617,527d31b6-0ecd-43fc-b097-6e7355464da3,Size,400000002128388618,,0.00,8/14/2019,No,No
400000002973811390,52c1823c-971e-46cd-9ff4-fd082ff723e9,Size,400000002973811391,,0.00,11/4/2019,Yes,No
400000003259321277,52d3de68-8cf5-4ec6-baf7-8e27c6574804,Size,400000003259321278,,0.00,12/3/2019,Yes,No
400000002330236964,54177689-0638-4c1c-8834-4473b4a17232,Size,400000002330236965,,0.00,9/2/2019,Yes,No
400000000877536121,5578e588-499f-491e-8dec-b6711204a719,Size,400000000877536122,,0.00,4/8/2019,No,No
400000001915047257,558f3430-daf3-4855-b6f2-f124e7aae410,Size,400000001915047258,,0.00,7/25/2019,No,No
400000008345299837,55bb674f-3d4e-47ef-bdf3-cb658b0e297d,Select 2,400000008345299838,,0.00,12/9/2020,No,No
400000001738900992,5660a5b9-e6c8-4c87-b026-305e6fea8569,Size,400000001738900993,,0.00,7/8/2019,No,No
400000002843360482,5703b1b5-fd46-4e58-a0e4-7a2c2780ec8e,Size,400000002843360483,,0.00,10/23/2019,Yes,No
400000018976572352,5749afa4-d007-469c-9759-b0d65f1883e2,Options,400000018976572353,,0.00,4/7/2022,No,No
400000000593074848,57693428-c53e-489c-bf67-58bba685b7bb,Size,400000000593074849,,0.00,3/4/2019,No,No
400000004515235472,57a8ffce-7eec-4723-bdc0-eb438ebc96aa,Size,400000004515235473,,0.00,3/9/2020,No,No
400000003250789212,57c502ce-df87-494a-9ecf-4e61e32da10b,Size,400000003250789213,,0.00,12/2/2019,No,No
400000002839684638,589ca580-41d5-4897-a558-5b63ba3e13d3,Size,400000002839684639,,0.00,10/22/2019,No,No
400000000593197675,58d83fba-3c52-438a-98c8-377bdba6a432,Size,400000000593197676,,0.00,3/4/2019,No,No
